gameID,player1,player2,moves,endState
173,RandomAgent,minMaxAgent,"[1, 7, 4, 6, 4, 3, 7, 2, 2, 6, 3, 1, 6, 3, 6, 5, 7, 5, 5, 4, 5, 3]",loss
174,RandomAgent,minMaxAgent,"[7, 6, 4, 7, 4, 2, 3, 4, 1, 5, 7, 1, 7, 2, 2, 7, 7, 2, 1, 4, 3, 1, 6, 5, 5, 3, 2, 3]",loss
175,RandomAgent,minMaxAgent,"[4, 1, 4, 4, 2, 5, 6, 6, 3, 4, 5, 2, 7, 2, 3, 3]",loss
176,RandomAgent,minMaxAgent,"[3, 6, 7, 2, 3, 5, 1, 2, 7, 6, 4, 7, 2, 6, 4, 6]",loss
177,RandomAgent,minMaxAgent,"[3, 4, 6, 1, 7, 6, 6, 4, 5, 3, 5, 6, 2, 4, 2, 4]",loss
178,RandomAgent,minMaxAgent,"[6, 7, 5, 2, 3, 4, 4, 3, 7, 6, 2, 5, 3, 5, 5, 7, 4, 4]",loss
179,RandomAgent,minMaxAgent,"[1, 6, 1, 4, 4, 6, 4, 1, 4, 4, 4, 6, 7, 6]",loss
180,RandomAgent,minMaxAgent,"[3, 5, 4, 7, 4, 7, 4, 4, 2, 1, 3, 3, 5, 2]",loss
181,RandomAgent,minMaxAgent,"[6, 6, 5, 4, 4, 3, 5, 4, 6, 2, 7, 1]",loss
182,RandomAgent,minMaxAgent,"[1, 3, 4, 4, 6, 2, 1, 4, 6, 6, 1, 1, 2, 4, 2, 4]",loss
183,RandomAgent,minMaxAgent,"[5, 7, 7, 5, 4, 6, 3, 2, 4, 1, 2, 2, 7, 2, 3, 1, 5, 2, 5, 2]",loss
184,RandomAgent,minMaxAgent,"[5, 1, 3, 5, 5, 3, 3, 4, 6, 4, 6, 6, 6, 2, 2, 3, 1, 5, 1, 4]",loss
185,RandomAgent,minMaxAgent,"[3, 6, 4, 4, 6, 2, 4, 4, 4, 2, 4, 5, 5, 1, 6, 1, 2, 3]",loss
186,RandomAgent,minMaxAgent,"[4, 1, 7, 7, 2, 1, 2, 5, 4, 5, 3, 3, 6, 3, 1, 4, 7, 7, 2, 2, 2, 6, 2, 3, 7, 3]",loss
187,RandomAgent,minMaxAgent,"[4, 3, 7, 5, 5, 4, 6, 4, 4, 2, 2, 1, 6, 5, 6, 6]",loss
188,RandomAgent,minMaxAgent,"[6, 5, 6, 7, 4, 7, 6, 6, 7, 1, 4, 6, 6, 2, 5, 7, 3, 3, 7, 3, 3, 4, 5, 5]",loss
189,RandomAgent,minMaxAgent,"[6, 3, 6, 4, 1, 2, 2, 5]",loss
190,RandomAgent,minMaxAgent,"[7, 5, 7, 3, 2, 5, 6, 7, 5, 5, 5, 1, 6, 2, 6, 6, 7, 6, 3, 6, 4, 5, 4, 2, 3, 4, 4]",win
191,RandomAgent,minMaxAgent,"[7, 3, 3, 4, 4, 4, 2, 2, 2, 4, 7, 6, 7, 5]",loss
192,RandomAgent,minMaxAgent,"[1, 2, 2, 2, 3, 6, 1, 3, 6, 3, 4, 4, 3, 5, 3, 2]",loss
193,RandomAgent,minMaxAgent,"[7, 1, 5, 2, 4, 6, 4, 5, 6, 5, 3, 7, 6, 5, 1, 5]",loss
194,RandomAgent,minMaxAgent,"[2, 3, 1, 2, 6, 2, 1, 4, 4, 6, 5, 6, 1, 1, 4, 3]",loss
195,RandomAgent,minMaxAgent,"[5, 3, 3, 6, 7, 3, 4, 7, 4, 1, 5, 6, 5, 5, 3, 2, 5, 2, 7, 5, 4, 4]",loss
196,RandomAgent,minMaxAgent,"[4, 5, 2, 1, 7, 2, 7, 5, 2, 6, 2, 5, 7, 5]",loss
197,RandomAgent,minMaxAgent,"[4, 5, 3, 5, 5, 1, 6, 2, 1, 3, 7, 3, 3, 1, 6, 5, 1, 4, 6, 2]",loss
198,RandomAgent,minMaxAgent,"[5, 2, 7, 1, 2, 3, 2, 4]",loss
199,RandomAgent,minMaxAgent,"[2, 4, 4, 2, 3, 1, 1, 6, 5, 6, 3, 6, 3, 6]",loss
200,RandomAgent,minMaxAgent,"[2, 1, 5, 4, 5, 5, 4, 3, 6, 7, 3, 2, 5, 4, 2, 6, 2, 4]",loss
201,RandomAgent,minMaxAgent,"[7, 1, 3, 4, 4, 4, 7, 3, 2, 1, 5, 1, 1, 3, 7, 7, 3, 4, 5, 2]",loss
202,RandomAgent,minMaxAgent,"[3, 7, 7, 6, 4, 7, 7, 6, 5, 2, 1, 6, 5, 6]",loss
203,RandomAgent,minMaxAgent,"[6, 3, 3, 6, 6, 2, 5, 3, 2, 4, 4, 1]",loss
204,RandomAgent,minMaxAgent,"[6, 5, 5, 5, 6, 3, 2, 2, 2, 7, 4, 7, 6, 6, 1, 4]",loss
205,RandomAgent,minMaxAgent,"[6, 2, 4, 3, 7, 5, 3, 7, 1, 4, 2, 7, 6, 6, 1, 5, 2, 2, 3, 3, 3, 3, 1, 1, 2, 4, 6, 4]",loss
206,RandomAgent,minMaxAgent,"[2, 3, 5, 5, 2, 2, 5, 1, 3, 2, 4, 5, 3, 6, 4, 1, 4, 4, 1, 3]",loss
207,RandomAgent,minMaxAgent,"[3, 2, 7, 7, 7, 6, 3, 6, 3, 3, 4, 1, 2, 4, 5, 5]",loss
208,RandomAgent,minMaxAgent,"[6, 4, 2, 6, 4, 6, 4, 5, 4, 4, 2, 3, 7, 1, 4, 2, 3, 1, 3, 3]",loss
209,RandomAgent,minMaxAgent,"[6, 4, 1, 1, 7, 6, 3, 7, 2, 4, 6, 2, 1, 3]",loss
210,RandomAgent,minMaxAgent,"[5, 2, 2, 5, 7, 3, 2, 6, 5, 5, 2, 2, 5, 4, 5, 1]",loss
211,RandomAgent,minMaxAgent,"[1, 3, 3, 6, 5, 5, 7, 1, 4, 4, 6, 2, 5, 2, 7, 2, 7, 2]",loss
212,RandomAgent,minMaxAgent,"[2, 1, 2, 3, 5, 4, 2, 2, 3, 5, 5, 2, 6, 3, 3, 1, 3, 7, 3, 4, 1, 6, 1, 1]",loss
213,RandomAgent,minMaxAgent,"[5, 4, 2, 3, 3, 1, 5, 1, 4, 2, 3, 2, 1, 2, 7, 2]",loss
214,RandomAgent,minMaxAgent,"[2, 4, 1, 2, 2, 2, 7, 3, 3, 2, 6, 3, 2, 1, 7, 6, 6, 6, 6, 1, 1, 4, 1, 5]",loss
215,RandomAgent,minMaxAgent,"[4, 7, 6, 3, 2, 2, 5, 7, 7, 5, 2, 5, 7, 7, 5, 1, 2, 1, 4, 5, 3, 3, 7, 4, 3, 4]",loss
216,RandomAgent,minMaxAgent,"[5, 7, 7, 5, 7, 3, 5, 7, 5, 7, 4, 2, 4, 4, 4, 2, 7, 5, 4, 4, 2, 5, 1, 1, 3, 2, 2, 2, 6, 1, 3, 1, 3, 1]",loss
217,RandomAgent,minMaxAgent,"[1, 6, 2, 3, 1, 7, 4, 2, 5, 5, 6, 4, 5, 3]",loss
218,RandomAgent,minMaxAgent,"[3, 1, 5, 1, 7, 3, 2, 4, 1, 6, 6, 2, 3, 4]",loss
219,RandomAgent,minMaxAgent,"[3, 4, 4, 5, 3, 7, 2, 6]",loss
220,RandomAgent,minMaxAgent,"[5, 1, 1, 5, 1, 4, 1, 1, 6, 5, 6, 7, 4, 6, 1, 2, 7, 3]",loss
221,RandomAgent,minMaxAgent,"[3, 5, 1, 7, 3, 3, 6, 6, 4, 2, 4, 2, 6, 5, 4, 4, 4, 5]",loss
222,RandomAgent,minMaxAgent,"[5, 3, 5, 7, 7, 3, 7, 1, 7, 7, 2, 4, 5, 5, 2, 4, 4, 7, 6, 4, 2, 2, 2, 3, 2, 3]",loss
223,RandomAgent,minMaxAgent,"[3, 2, 5, 3, 4, 6, 3, 2, 2, 5, 3, 4]",loss
224,RandomAgent,minMaxAgent,"[1, 2, 7, 7, 3, 4, 4, 2, 6, 1, 3, 3, 4, 5, 2, 4, 6, 5, 4, 7, 3, 4, 7, 7, 6, 6, 6, 5, 5]",win
225,RandomAgent,minMaxAgent,"[4, 7, 3, 5, 2, 1, 3, 4, 5, 2, 5, 7, 6, 6, 1, 1, 4, 5, 4, 7, 1, 7]",loss
226,RandomAgent,minMaxAgent,"[5, 3, 2, 2, 2, 6, 3, 5, 1, 2, 1, 2, 1, 1, 2, 1, 3, 1, 7, 3, 3, 3, 4, 5, 5, 6, 7, 4, 6, 4]",loss
227,RandomAgent,minMaxAgent,"[6, 6, 1, 2, 5, 3, 3, 3, 7, 4, 4, 6, 5, 2, 3, 4, 4, 5]",loss
228,RandomAgent,minMaxAgent,"[7, 4, 2, 5, 7, 1, 6, 4, 5, 2, 7, 7, 6, 3, 2, 3, 1, 7, 1, 5, 5, 2, 6, 3]",loss
229,RandomAgent,minMaxAgent,"[7, 2, 2, 2, 2, 5, 1, 6, 1, 5, 5, 3, 1, 4]",loss
230,RandomAgent,minMaxAgent,"[4, 4, 6, 3, 3, 1, 3, 7, 2, 7, 2, 7, 5, 7]",loss
231,RandomAgent,minMaxAgent,"[7, 4, 6, 6, 2, 7, 5, 5, 5, 4]",loss
232,RandomAgent,minMaxAgent,"[6, 3, 3, 6, 1, 1, 6, 2, 2, 1, 5, 5, 1, 3, 3, 2, 3, 3, 6, 6, 6, 7, 7, 1, 5, 7, 2, 1, 2, 4, 5, 7, 4, 4]",loss
233,RandomAgent,minMaxAgent,"[1, 5, 1, 6, 3, 3, 4, 2, 1, 1, 7, 4, 6, 3, 3, 2, 7, 5]",loss
234,RandomAgent,minMaxAgent,"[4, 1, 5, 4, 2, 3, 1, 1, 5, 5, 3, 1, 4, 5, 2, 2, 2, 2, 1, 5, 1, 5]",loss
235,RandomAgent,minMaxAgent,"[5, 1, 4, 7, 3, 2, 3, 6, 1, 3, 7, 1, 1, 5, 5, 7, 1, 6, 5, 7, 1, 4, 4, 2, 6, 4]",loss
236,RandomAgent,minMaxAgent,"[5, 3, 6, 5, 4, 7, 1, 6, 5, 5, 7, 5, 6, 5, 1, 6, 3, 6, 2, 6, 7, 7, 1, 1, 7, 1, 7, 1, 4, 2, 3, 4, 4, 2, 4, 2, 2, 4, 2, 3, 3]",win
237,RandomAgent,minMaxAgent,"[1, 6, 3, 7, 6, 1, 4, 2, 7, 4, 4, 7, 6, 1, 5, 2, 2, 3]",loss
238,RandomAgent,minMaxAgent,"[3, 4, 5, 4, 3, 5, 1, 6, 5, 7, 6, 2, 1, 1, 3, 3, 7, 4]",loss
239,RandomAgent,minMaxAgent,"[1, 5, 5, 3, 5, 2, 1, 4]",loss
240,RandomAgent,minMaxAgent,"[5, 7, 5, 6, 5, 5, 7, 3, 5, 6, 3, 3, 3, 6, 6, 4, 6, 5, 3, 7, 7, 2, 1, 1, 2, 4, 1, 2, 7, 3, 7, 4, 6, 4]",loss
241,RandomAgent,minMaxAgent,"[2, 3, 7, 3, 1, 7, 2, 5, 4, 7, 7, 4, 4, 5, 3, 4, 3, 3, 7, 3, 7, 5, 2, 5]",loss
242,RandomAgent,minMaxAgent,"[2, 7, 7, 6, 2, 2, 2, 3, 1, 2, 1, 2, 4, 5, 3, 4, 6, 3, 1, 1, 5, 1, 5, 7, 5, 4, 4, 3, 3]",win
243,RandomAgent,minMaxAgent,"[3, 6, 2, 1, 6, 4, 3, 1, 3, 3, 4, 3, 5, 5, 2, 4]",loss
244,RandomAgent,minMaxAgent,"[1, 4, 5, 2, 4, 1, 3, 6, 5, 6, 3, 2, 1, 5, 1, 7, 3, 3, 2, 2, 6, 4, 6, 4]",loss
245,RandomAgent,minMaxAgent,"[2, 5, 5, 4, 4, 2, 4, 4, 6, 5, 6, 6, 7, 7, 6, 1, 3, 3, 2, 3]",loss
246,RandomAgent,minMaxAgent,"[3, 6, 6, 1, 7, 1, 3, 2, 7, 1, 1, 5, 2, 6, 6, 3, 3, 4, 1, 3, 1, 5, 5, 4, 2, 2]",loss
247,RandomAgent,minMaxAgent,"[6, 3, 2, 3, 7, 1, 1, 4, 7, 5, 6, 6, 1, 6, 6, 4, 6, 5, 2, 5]",loss
248,RandomAgent,minMaxAgent,"[1, 3, 6, 4, 5, 2, 2, 4, 4, 4, 2, 6, 4, 6, 1, 1, 7, 6, 3, 6]",loss
249,RandomAgent,minMaxAgent,"[7, 3, 5, 6, 1, 3, 3, 4, 2, 1, 2, 2, 4, 2, 6, 3, 5, 7, 2, 6, 4, 4, 3, 4]",loss
250,RandomAgent,minMaxAgent,"[4, 3, 2, 3, 4, 7, 5, 6, 2, 2, 3, 2, 2, 2, 6, 1, 6, 4, 1, 7, 5, 5, 6, 6, 4, 5]",loss
251,RandomAgent,MachineLearningAgent,"[6, 6, 7, 4, 7, 2, 2, 1, 6, 6, 3, 1, 2, 1, 7, 1]",loss
252,RandomAgent,MachineLearningAgent,"[5, 5, 3, 4, 6, 3, 2, 4, 5, 4, 7, 2]",loss
253,RandomAgent,MachineLearningAgent,"[3, 3, 7, 5, 2, 5, 1, 1, 5, 1, 4]",win
254,RandomAgent,MachineLearningAgent,"[3, 3, 1, 5, 2, 4, 3, 1, 6, 1, 7, 1, 6, 1]",loss
255,RandomAgent,MachineLearningAgent,"[1, 4, 6, 1, 5, 1, 7, 1, 2, 1]",loss
256,RandomAgent,MachineLearningAgent,"[3, 3, 5, 4, 1, 1, 6, 1, 1, 1, 2, 1, 4, 2, 5, 2, 3, 2, 6, 2]",loss
257,RandomAgent,MachineLearningAgent,"[3, 3, 5, 4, 3, 4, 3, 2, 6, 1, 1, 1, 2, 1, 3, 1, 6, 1]",loss
258,RandomAgent,MachineLearningAgent,"[4, 4, 7, 5, 2, 5, 2, 2, 1, 1, 3]",win
259,RandomAgent,MachineLearningAgent,"[4, 4, 2, 5, 1, 1, 3]",win
260,RandomAgent,MachineLearningAgent,"[7, 5, 6, 6, 1, 1, 5, 1, 7, 1, 2, 1]",loss
261,RandomAgent,MachineLearningAgent,"[1, 4, 3, 4, 3, 1, 3, 1, 6, 1, 3]",win
262,RandomAgent,MachineLearningAgent,"[5, 5, 4, 5, 2, 5, 6, 1, 6, 1, 4, 1, 3]",win
263,RandomAgent,MachineLearningAgent,"[4, 4, 1, 4, 4, 1, 3, 1, 2]",win
264,RandomAgent,MachineLearningAgent,"[2, 4, 6, 4, 4, 6, 4, 3, 5, 3, 1, 1, 7, 1, 6, 1, 3, 1]",loss
265,RandomAgent,MachineLearningAgent,"[2, 4, 1, 4, 3, 1, 6, 1, 7, 1, 5, 1]",loss
266,RandomAgent,MachineLearningAgent,"[4, 4, 7, 5, 4, 2, 2, 2, 3, 1, 3, 1, 2, 1, 1, 1, 4, 1, 3, 2, 2, 3, 5, 3, 6, 3, 6, 4]",loss
267,RandomAgent,MachineLearningAgent,"[1, 4, 1, 1, 2, 1, 5, 1, 7, 1]",loss
268,RandomAgent,MachineLearningAgent,"[4, 4, 3, 5, 6, 5, 1, 1, 4, 1, 5, 1, 3, 1]",loss
269,RandomAgent,MachineLearningAgent,"[3, 3, 1, 5, 6, 1, 4, 1, 2]",win
270,RandomAgent,MachineLearningAgent,"[6, 6, 7, 4, 2, 3, 2, 1, 7, 1, 4, 1, 2, 1]",loss
271,RandomAgent,MachineLearningAgent,"[4, 4, 7, 5, 1, 1, 2, 1, 6, 1, 6, 1]",loss
272,RandomAgent,MachineLearningAgent,"[2, 4, 7, 4, 6, 3, 3, 4, 1, 1, 6, 1, 2, 1, 7, 1]",loss
273,RandomAgent,MachineLearningAgent,"[4, 4, 5, 4, 3, 3, 6]",win
274,RandomAgent,MachineLearningAgent,"[7, 5, 7, 5, 3, 2, 3, 4, 5, 4, 2, 2, 5, 2, 7, 2, 6, 2]",loss
275,RandomAgent,MachineLearningAgent,"[4, 4, 6, 5, 1, 1, 7, 1, 7, 1, 7, 1]",loss
276,RandomAgent,MachineLearningAgent,"[2, 4, 5, 5, 2, 2, 1, 1, 7, 1, 2, 1, 4, 1]",loss
277,RandomAgent,MachineLearningAgent,"[1, 4, 6, 1, 7, 1, 3, 1, 5, 1]",loss
278,RandomAgent,MachineLearningAgent,"[3, 3, 4, 5, 1, 2, 7, 1, 2, 1, 2, 1, 1, 1, 6, 2, 7, 2, 7, 2, 4, 3, 4, 3, 5, 3]",loss
279,RandomAgent,MachineLearningAgent,"[3, 3, 1, 5, 4, 2, 4, 4, 5, 5, 1, 1, 3, 1, 6, 1, 3, 1]",loss
280,RandomAgent,MachineLearningAgent,"[2, 4, 4, 3, 7, 6, 7, 7, 4, 6, 4, 1, 5, 3, 1, 1, 3, 1, 2, 1, 5, 1]",loss
281,RandomAgent,MachineLearningAgent,"[2, 4, 3, 4, 7, 3, 2, 1, 1, 1, 5, 1, 4, 1, 6, 1]",loss
282,RandomAgent,MachineLearningAgent,"[3, 3, 3, 4, 7, 2, 7, 2, 2, 2, 2, 1, 1, 1, 3, 1, 5, 1, 4, 1]",loss
283,RandomAgent,MachineLearningAgent,"[3, 3, 5, 4, 5, 5, 1, 1, 7, 1, 3, 1, 6, 1]",loss
284,RandomAgent,MachineLearningAgent,"[4, 4, 4, 5, 2, 5, 1, 1, 3]",win
285,RandomAgent,MachineLearningAgent,"[6, 6, 2, 6, 2, 1, 1, 1, 3, 1, 5, 1, 7, 1]",loss
286,RandomAgent,MachineLearningAgent,"[6, 6, 3, 6, 3, 2, 7, 1, 3, 1, 7, 1, 1, 1, 3]",win
287,RandomAgent,MachineLearningAgent,"[6, 6, 3, 6, 1, 1, 4, 1, 7, 1, 3, 1]",loss
288,RandomAgent,MachineLearningAgent,"[7, 5, 1, 5, 6, 1, 6, 1, 3, 1, 3, 1]",loss
289,RandomAgent,MachineLearningAgent,"[7, 5, 7, 5, 6, 4, 1, 1, 6, 1, 5, 1, 6, 1]",loss
290,RandomAgent,MachineLearningAgent,"[5, 5, 7, 5, 5, 7, 6, 6, 4]",win
291,RandomAgent,MachineLearningAgent,"[1, 4, 6, 1, 7, 1, 5, 1, 3, 1]",loss
292,RandomAgent,MachineLearningAgent,"[1, 4, 6, 1, 6, 1, 1, 1, 5, 1, 3, 2, 2, 2, 4, 2, 5, 2, 7, 2]",loss
293,RandomAgent,MachineLearningAgent,"[2, 4, 6, 4, 2, 2, 6, 2, 7, 1, 4, 1, 6, 1, 5, 1]",loss
294,RandomAgent,MachineLearningAgent,"[1, 4, 6, 1, 2, 1, 4, 1, 4, 1]",loss
295,RandomAgent,MachineLearningAgent,"[3, 3, 5, 4, 6, 4, 3, 2, 3, 1, 4, 3, 7, 1, 3, 1, 1, 1, 5]",win
296,RandomAgent,MachineLearningAgent,"[7, 5, 7, 5, 2, 4, 1, 1, 7, 1, 5, 1, 6, 1]",loss
297,RandomAgent,MachineLearningAgent,"[2, 4, 1, 4, 4, 1, 5, 1, 3, 1, 4, 1]",loss
298,RandomAgent,MachineLearningAgent,"[1, 4, 2, 4, 1, 1, 7, 1, 1, 1, 4, 2, 7, 2, 5, 2, 2, 2, 6, 3, 3, 3, 5, 3, 7, 3, 3, 4]",loss
299,RandomAgent,MachineLearningAgent,"[1, 4, 6, 1, 7, 1, 3, 1, 1, 1, 7, 2, 3, 2, 6, 2, 2, 2, 3, 2, 6, 3, 4]",win
300,RandomAgent,MachineLearningAgent,"[1, 4, 7, 1, 1, 1, 1, 4, 2, 1, 5, 4, 4, 2, 3, 2, 3, 2, 7, 2]",loss
301,RandomAgent,MachineLearningAgent,"[3, 3, 5, 4, 2, 5, 6, 4, 7, 1, 5, 5, 6, 1, 3, 1, 4, 1]",loss
302,RandomAgent,MachineLearningAgent,"[2, 4, 4, 3, 4, 5, 5, 5, 4, 5, 1, 1, 1, 1, 2, 1, 5, 1, 4]",win
303,RandomAgent,MachineLearningAgent,"[5, 5, 2, 5, 4, 5, 3]",win
304,RandomAgent,MachineLearningAgent,"[1, 4, 2, 4, 7, 1, 2, 1, 6, 1, 4, 1]",loss
305,RandomAgent,MachineLearningAgent,"[1, 4, 3, 4, 1, 1, 2, 1, 7, 1, 7, 1]",loss
306,RandomAgent,MachineLearningAgent,"[2, 4, 6, 4, 4, 6, 4, 3, 1, 1, 6, 1, 4, 1, 2, 1]",loss
307,RandomAgent,MachineLearningAgent,"[2, 4, 4, 3, 7, 6, 3, 6, 4, 6, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 6, 2, 7, 3, 6, 3, 3, 3, 5, 5, 4, 4]",loss
308,RandomAgent,MachineLearningAgent,"[7, 5, 4, 4, 4, 2, 6, 2, 6, 2, 2, 2, 7, 5, 1, 1, 1, 1, 3, 1, 2, 1, 5, 3]",loss
309,RandomAgent,MachineLearningAgent,"[1, 4, 6, 1, 4, 1, 3, 1, 4, 1]",loss
310,RandomAgent,MachineLearningAgent,"[2, 4, 7, 4, 5, 4, 1, 1, 7, 1, 4, 1, 3, 1]",loss
311,RandomAgent,MachineLearningAgent,"[5, 5, 4, 5, 3, 5, 4, 2, 3, 4, 6]",win
312,RandomAgent,MachineLearningAgent,"[5, 5, 7, 5, 1, 1, 6, 1, 5, 1, 2, 1]",loss
313,RandomAgent,MachineLearningAgent,"[2, 4, 7, 4, 4, 7, 2, 2, 7, 2, 3, 1, 4, 1, 1, 1, 4, 1, 6, 1, 7, 2, 3, 2]",loss
314,RandomAgent,MachineLearningAgent,"[6, 6, 5, 4, 3, 2, 3, 4, 7, 2, 1, 1, 7, 1, 7, 1, 4, 1]",loss
315,RandomAgent,MachineLearningAgent,"[3, 3, 1, 5, 5, 5, 7, 1, 1, 1, 1, 1, 4, 2, 3, 2, 6, 2, 7, 2]",loss
316,RandomAgent,MachineLearningAgent,"[2, 4, 1, 4, 1, 1, 2, 1, 2, 1, 4, 1]",loss
317,RandomAgent,MachineLearningAgent,"[1, 4, 3, 4, 5, 1, 2, 1, 2, 1, 6, 1]",loss
318,RandomAgent,MachineLearningAgent,"[6, 6, 3, 6, 5, 2, 6, 3, 4]",win
319,RandomAgent,MachineLearningAgent,"[2, 4, 7, 4, 3, 3, 1, 1, 4, 1, 2, 1, 7, 1]",loss
320,RandomAgent,MachineLearningAgent,"[4, 4, 3, 5, 4, 5, 1, 1, 4, 1, 1, 1, 7, 1, 4, 2, 6, 2, 2, 2, 7, 2, 5, 2, 6]",win
321,RandomAgent,MachineLearningAgent,"[4, 4, 5, 4, 6, 6, 1, 1, 7]",win
322,RandomAgent,MachineLearningAgent,"[1, 4, 2, 4, 2, 1, 4, 1, 2, 1, 7, 1]",loss
323,RandomAgent,MachineLearningAgent,"[5, 5, 6, 5, 1, 1, 5, 1, 1, 1, 5, 1, 2, 2, 5, 2, 3, 2, 2, 2, 3, 3, 4]",win
324,RandomAgent,MachineLearningAgent,"[6, 6, 4, 6, 1, 1, 1, 1, 6, 1, 4, 1, 4, 2, 3, 2, 5]",win
325,RandomAgent,MachineLearningAgent,"[3, 3, 6, 6, 2, 4, 5, 2, 3, 1, 1, 1, 2, 1, 6, 1, 3, 1]",loss
326,RandomAgent,MachineLearningAgent,"[7, 5, 3, 5, 5, 5, 2, 4, 5, 1, 1, 1, 5, 1, 4, 1, 3, 1]",loss
327,RandomAgent,MachineLearningAgent,"[3, 3, 7, 5, 1, 1, 7, 1, 3, 1, 7, 1]",loss
328,RandomAgent,MachineLearningAgent,"[4, 4, 6, 5, 6, 6, 6, 5, 3, 3, 1, 1, 5, 1, 5, 1, 2]",win
329,RandomAgent,MachineLearningAgent,"[1, 4, 4, 4, 7, 1, 3, 1, 4, 1, 6, 1]",loss
330,RandomAgent,MachineLearningAgent,"[1, 4, 2, 4, 2, 1, 5, 1, 2, 1, 1, 1, 5, 2, 7, 2, 6, 2, 6, 3, 7, 3, 4, 3, 7, 3]",loss
331,RandomAgent,MachineLearningAgent,"[7, 5, 1, 5, 1, 1, 4, 1, 7, 1, 3, 1]",loss
332,RandomAgent,MachineLearningAgent,"[7, 5, 5, 5, 2, 5, 6, 1, 2, 1, 7, 1, 4, 1]",loss
333,RandomAgent,MachineLearningAgent,"[4, 4, 1, 4, 1, 1, 4, 1, 6, 1, 7, 1]",loss
334,RandomAgent,MachineLearningAgent,"[4, 4, 2, 5, 6, 6, 6, 6, 7, 1, 1, 1, 6, 1, 2, 1, 5, 1]",loss
335,RandomAgent,MachineLearningAgent,"[6, 6, 1, 1, 2, 1, 5, 1, 2, 1]",loss
336,RandomAgent,MachineLearningAgent,"[4, 4, 3, 5, 1, 1, 6, 1, 1, 1, 3, 1, 6, 2, 5, 5, 5, 6, 7, 2, 5, 2, 3, 2]",loss
337,RandomAgent,MachineLearningAgent,"[2, 4, 6, 4, 1, 1, 1, 1, 1, 1, 2, 2, 4, 2, 2, 2, 7, 3, 6, 3]",loss
338,RandomAgent,MachineLearningAgent,"[2, 4, 3, 4, 3, 4, 3, 3, 2, 1, 3, 2, 5, 1, 1, 2, 1, 5, 4, 1, 3, 1, 2, 4]",loss
339,RandomAgent,MachineLearningAgent,"[5, 5, 3, 4, 7, 4, 6, 2, 2, 1, 6, 1, 5, 1, 1, 5, 6, 1, 5, 1, 7, 2, 6]",win
340,RandomAgent,MachineLearningAgent,"[5, 5, 4, 5, 4, 5, 3, 2, 2, 1, 2, 1, 6]",win
341,RandomAgent,MachineLearningAgent,"[5, 5, 6, 5, 5, 4, 4, 6, 7, 3, 4, 3, 1, 1, 4, 1, 7, 1, 3, 1]",loss
342,RandomAgent,MachineLearningAgent,"[1, 4, 2, 4, 4, 1, 5, 1, 4, 1, 7, 1]",loss
343,RandomAgent,MachineLearningAgent,"[5, 5, 5, 5, 7, 4, 2, 4, 5, 1, 6, 1, 1, 1, 7, 1, 1, 2, 2, 2, 7, 2, 4, 2, 7]",win
344,RandomAgent,MachineLearningAgent,"[7, 5, 7, 5, 1, 1, 2, 1, 7, 1, 7]",win
345,RandomAgent,MachineLearningAgent,"[7, 5, 4, 4, 2, 5, 2, 2, 5, 2, 6, 1, 7, 1, 3, 1, 5, 1]",loss
346,RandomAgent,MachineLearningAgent,"[1, 4, 7, 1, 1, 1, 6, 1, 2, 1, 3, 2, 4, 2, 4, 2, 5, 2]",loss
347,RandomAgent,MachineLearningAgent,"[4, 4, 5, 4, 3, 3, 7, 2, 5, 2, 3, 2, 6]",win
348,RandomAgent,MachineLearningAgent,"[5, 5, 5, 5, 4, 6, 1, 4, 7, 1, 7, 1, 6, 1, 4, 1]",loss
349,RandomAgent,MachineLearningAgent,"[1, 4, 6, 1, 7, 1, 1, 1, 7, 1, 7, 2, 3, 2, 2, 2, 3, 2, 4, 2, 4, 3, 6, 6, 3, 3, 3, 4, 7]",win
350,RandomAgent,MachineLearningAgent,"[2, 4, 4, 3, 4, 5, 7, 5, 5, 5, 1, 3, 4, 1, 1, 1, 1, 1, 5, 2, 5, 2]",loss
351,RandomAgent,MachineLearningAgent,"[2, 4, 1, 4, 3, 1, 7, 1, 7, 1, 4, 1]",loss
352,RandomAgent,MachineLearningAgent,"[5, 5, 7, 5, 3, 2, 7, 3, 4, 1, 1, 1, 2, 1, 2, 1, 6]",win
353,RandomAgent,MachineLearningAgent,"[1, 4, 7, 1, 3, 1, 5, 1, 1, 1, 7, 2, 2, 2, 6, 2, 5, 2, 3, 2]",loss
354,RandomAgent,MachineLearningAgent,"[7, 5, 5, 5, 4, 4, 5, 7, 2, 7, 1, 1, 5, 1, 1, 1, 1, 2, 5, 2, 4, 2, 3]",win
355,RandomAgent,MachineLearningAgent,"[2, 4, 3, 4, 3, 4, 2, 2, 4, 1, 3, 1, 4, 1, 7, 1]",loss
356,RandomAgent,MachineLearningAgent,"[4, 4, 7, 5, 4, 2, 3, 2, 5, 2, 4, 1, 3, 2]",loss
357,RandomAgent,MachineLearningAgent,"[3, 3, 2, 4, 1, 1, 2, 1, 7, 1, 3, 1]",loss
358,RandomAgent,MachineLearningAgent,"[5, 5, 6, 5, 6, 5, 6, 6, 1, 1, 7, 1, 3, 1, 5, 1]",loss
